0.76588404,-0.65803945,-0.07917508
0.5683985,-0.44836205,-0.09399804
0.6659046,-0.59332216,-0.038218774
0.7784364,-0.6672579,-0.08847219
0.7690478,-0.61254704,-0.14798535
0.6627049,-0.56467986,-0.060777783
-0.2370656,0.38981164,-0.1741976
-0.5793731,0.63838816,-0.087154426
-0.37804365,0.4418964,-0.056389403
-0.35004914,0.50202304,-0.20743671
0.6592386,-0.5806884,-0.038453113
-0.47595698,0.57512105,-0.117344595
0.5612912,-0.29473245,-0.27581555
-0.2619788,0.26023912,0.04977107
0.6451888,-0.55997634,-0.042405386
-0.36436033,0.42960167,-0.04596051
-0.3825198,0.53515905,-0.21263999
0.6184809,-0.5514806,-0.02791002
0.6651318,-0.40308237,-0.26685047
-0.45966023,0.5617447,-0.12085549
-0.5461731,0.54701895,0.0036415868
0.676267,-0.58866495,-0.059066407
-0.41758648,0.5632255,-0.17705579
-0.21993467,0.39605278,-0.22193551
-0.3473067,0.34074223,0.056778282
0.7286505,-0.5786459,-0.13307275
-0.492993,0.50580347,6.197393e-05
-0.449946,0.46103504,-0.0017583594
-0.3625162,0.514539,-0.21087019
-0.09132524,0.2282997,-0.13420263
0.12256112,-0.37710685,0.4244364
0.7465299,-0.5715111,-0.17048186
0.6428977,-0.55278856,-0.0533767
-0.45632866,0.5628848,-0.12362367
0.51047456,-0.43077996,-0.029306378
-0.39008653,0.531542,-0.19623792
-0.36946252,0.5209429,-0.21146326
-0.5122605,0.6518007,-0.17859271
-0.10049415,-0.15325242,0.41292685
0.5110415,-0.42703474,-0.0489868
0.767188,-0.62984407,-0.12146333
-0.3728599,0.5207423,-0.20465612
0.7200488,-0.502472,-0.21168911
0.1711942,-0.3877278,0.37034154
-0.16805327,0.29100513,-0.110166304
0.5227849,-0.3424738,-0.15923887
-0.28493413,0.4465785,-0.20427102
0.6484315,-0.5604392,-0.060236428
0.656821,-0.5321634,-0.096951835
-0.36451834,0.5170326,-0.21163389
0.16531067,-0.40998015,0.4118508
-0.33910796,0.42020896,-0.08369085
0.57389563,-0.5199046,0.0045617
0.6454606,-0.5565098,-0.05225053
0.64697266,-0.56218934,-0.04634805
-0.25166687,0.2208828,0.09567185
-0.21427244,0.37282443,-0.19437495
-0.115061656,0.25220793,-0.13281555
-0.41398644,0.569536,-0.19664864
0.6788694,-0.59697163,-0.051879935
0.6478477,-0.36848015,-0.29241812
0.75426376,-0.6398852,-0.088469066
-0.3956226,0.56913847,-0.22135076
-0.354249,0.51984227,-0.21151279
0.38648984,-0.17870364,-0.22914755
0.7681287,-0.6306002,-0.12175412
-0.34028718,0.49163982,-0.20683526
-0.4388825,0.58029574,-0.17610815
-0.4956355,0.63037217,-0.16928805
0.67327327,-0.5633132,-0.08083603
-0.117941156,0.24519472,-0.11837525
0.7196988,-0.50837386,-0.20265894
0.6413413,-0.55168706,-0.052683488
0.6545712,-0.5511352,-0.06946617
0.68705255,-0.45224854,-0.22876061
0.70423776,-0.48804384,-0.20529872
0.6465621,-0.3775787,-0.27611014
