-0.23792309,-0.22511087,-0.22996753,-0.018988661,0.46233237,0.1512991
0.37249136,0.1087132,0.14401262,0.061845407,-0.269461,-0.36310998
-0.5865242,-0.17737047,0.045693304,-0.0988082,0.09961468,0.6236694
-0.636675,-0.10241947,0.072464705,-0.107304335,0.03231433,0.6782158
-0.21040022,0.40691602,-0.030047094,-0.37314743,-0.04462954,0.17694983
-0.56323326,-0.18736231,0.050237782,-0.09848218,0.12718026,0.58064306
-0.42852205,-0.24336271,-0.0143818045,-0.00044063898,0.030049473,0.54929155
-0.038892213,0.14626373,-0.27645245,-0.24958505,0.21362908,0.088683784
0.14930812,0.2403595,-0.110599756,-0.20838262,0.052323982,-0.11142399
-0.4444504,-0.19114596,-0.009895524,-0.058772996,0.0036895685,0.60164165
-0.17834447,-0.24196732,-0.16197689,0.0038795397,0.42454764,0.09596027
0.195306,-0.19679943,0.19837189,0.14053369,-0.09464965,-0.12912624
-0.42197204,-0.18385254,-0.011247862,-0.056046933,-0.023839386,0.5844311
0.39054146,0.1695684,0.032581,-0.029684823,-0.21232596,-0.34238142
-0.20322931,-0.36631146,0.39748353,0.3798787,-0.23090829,0.07855244
-0.2644145,-0.25478712,-0.2633471,0.0013196692,0.44054288,0.23095629
-0.6014781,-0.0853398,0.08453277,-0.081711076,0.009068827,0.5992777
-0.54971665,-0.14987375,-0.012632193,-0.10935126,0.16684501,0.5601252
-0.14369632,-0.15891957,-0.040429354,0.024974551,0.11229123,0.16326433
-0.11701144,-0.1487381,0.24715148,0.2153347,-0.23726644,0.05046726
-0.05084395,0.4230637,-0.1088876,-0.34400478,0.0066163046,-0.0059392704
-0.061803505,0.31854087,0.084883995,-0.21816505,-0.09995282,-0.047196925
-0.2059057,-0.22262292,0.3609958,0.19846845,-0.3181504,0.19282655
-0.15266512,-0.0052612983,-0.36943772,-0.22485928,0.45079705,0.18116324
-0.01972448,-0.33121318,0.20515177,0.3582061,-0.093399994,-0.07256715
-0.059666432,0.30217713,-0.08306583,-0.2954367,0.094322406,-0.008340203
0.39912212,0.14904545,-0.067787245,-0.048386842,-0.07833926,-0.35968965
0.11253886,-0.12880628,0.14952041,0.31591785,-0.18686365,-0.22672497
0.26464272,0.20856062,0.17786346,0.069809094,-0.3254222,-0.32858118
-0.10870843,-0.011651786,0.56142294,0.14339387,-0.5339632,0.060590576
-0.31560674,0.01708379,0.069180064,-0.104043804,0.036946572,0.25998184
0.13296208,-0.17702019,-0.049445692,0.23009726,0.025211275,-0.16815868
0.39147702,0.14014629,0.061200075,0.012371153,-0.20063016,-0.3652503
-0.44232938,-0.09748181,-0.008714031,-0.12428904,0.21096782,0.37179524
0.10797246,-0.2662986,0.22413796,0.32533842,-0.05118689,-0.24806067
-0.08314877,0.41719076,-0.008483397,-0.29643273,-0.090721026,0.009316523
0.39308146,0.03228027,0.0072065005,0.051099557,-0.08469389,-0.37397644
-0.13853502,-0.100264534,0.5513649,0.21764168,-0.451253,0.04426461
-0.27770263,-0.38268203,0.32042804,0.29477376,-0.12152738,0.19511561
-0.42255002,-0.11711541,0.0011338955,-0.08222653,-0.07100752,0.58949465
-0.58145577,-0.1214353,0.055392146,-0.064368784,0.060791403,0.5604313
-0.03940735,0.2274582,0.041042928,-0.17272301,-0.028247578,-0.059028257
-0.22844556,0.046172567,0.5466048,0.06869661,-0.47557864,0.14564139
-0.15499265,-0.05760912,-0.3838338,-0.16713041,0.44931614,0.17903562
